job_id,recruiter_id,company_id,company_name,job_title,category,industry,employment_type,experience_level,work_mode,city,state,country,experience_min_years,experience_max_years,salary_min,salary_max,salary_period,currency,salary_min_lpa,salary_max_lpa,skills_required,education,openings,benefits,job_description,posted_date,application_deadline,status,applicants_count,views_count,featured
JOB00023,REC0075,CMP031,Genomix Ltd,QA Executive - Pharma Intern,Quality Assurance,Healthcare & Pharma,Internship,Fresher,Hybrid,Chennai,Tamil Nadu,India,0,0,10000,18000,Per Month,INR,,,GMP|SOPs|Audits|Deviation Handling|Documentation,MBA,1,Relocation Assistance|Gym Membership|Annual Retreat|Learning & Development Budget|Performance Bonus|Referral Bonus,"Genomix Ltd is hiring a QA Executive - Pharma Intern for its Chennai team (hybrid). As a leading player in Healthcare & Pharma, we are looking for a motivated professional; freshers are welcome to apply. Key responsibilities: (1) Contribute to documentation, code/process reviews and knowledge sharing. (2) Apply Audits best practices and continuously improve existing processes. (3) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (4) Own deliverables end-to-end and communicate progress to stakeholders. Requirements: hands-on knowledge of GMP, SOPs, Audits, Deviation Handling. Willingness to learn new technologies.",2026-08-26,2026-09-23,Active,105,1155,False
JOB00024,REC0029,CMP011,Appsphere Pvt Ltd,iOS Developer,Engineering,Information Technology,Full-time,Mid-Level,On-site,Bengaluru,Karnataka,India,3,5,1000000,1400000,Per Year,INR,10.0,14.0,Swift|SwiftUI|Xcode|Core Data|REST APIs,M.Tech,20,Meal Coupons|Stock Options (ESOPs)|Relocation Assistance|Annual Retreat|Gym Membership,"Appsphere Pvt Ltd is hiring a iOS Developer for its Bengaluru team (on-site). As a leading player in Information Technology, we are looking for a motivated professional; 3-5 years of relevant experience. Key responsibilities: (1) Own deliverables end-to-end and communicate progress to stakeholders. (2) Design, build and maintain solutions related to Swift and SwiftUI. (3) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (4) Apply Xcode best practices and continuously improve existing processes. Requirements: hands-on knowledge of Swift, SwiftUI, Xcode, Core Data. Team player with ownership mindset.",2026-08-19,2026-09-21,Active,124,1364,False
JOB00025,REC0124,CMP050,Pulse Media Ltd,Junior Social Media Manager,Marketing,Media & Telecom,Full-time,Junior,Hybrid,Pune,Maharashtra,India,1,5,700000,950000,Per Year,INR,7.0,9.5,Content Calendar|Analytics|Canva|Community Management|Copywriting,BBA,2,Meal Coupons|Performance Bonus|Work From Home Allowance,"Pulse Media Ltd is hiring a Junior Social Media Manager for its Pune team (hybrid). As a leading player in Media & Telecom, we are looking for a motivated professional; 1-5 years of relevant experience. Key responsibilities: (1) Contribute to documentation, code/process reviews and knowledge sharing. (2) Apply Canva best practices and continuously improve existing processes. (3) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (4) Own deliverables end-to-end and communicate progress to stakeholders. Requirements: hands-on knowledge of Content Calendar, Analytics, Canva, Community Management. Ability to work in a fast-paced environment.",2026-08-14,2026-10-08,Active,96,1152,False
JOB00026,REC0051,CMP021,ShopSphere India Pvt Ltd,Business Analyst Intern,Business,E-commerce & Retail,Internship,Fresher,On-site,Hyderabad,Telangana,India,0,0,10000,20000,Per Month,INR,,,SQL|Excel|Requirement Gathering|Power BI|Stakeholder Management,B.E/B.Tech,15,Relocation Assistance|Stock Options (ESOPs)|Learning & Development Budget|Gym Membership|Work From Home Allowance,"ShopSphere India Pvt Ltd is hiring a Business Analyst Intern for its Hyderabad team (on-site). As a leading player in E-commerce & Retail, we are looking for a motivated professional; freshers are welcome to apply. Key responsibilities: (1) Design, build and maintain solutions related to SQL and Excel. (2) Contribute to documentation, code/process reviews and knowledge sharing. (3) Own deliverables end-to-end and communicate progress to stakeholders. (4) Apply Requirement Gathering best practices and continuously improve existing processes. Requirements: hands-on knowledge of SQL, Excel, Requirement Gathering, Power BI. Ability to work in a fast-paced environment.",2026-08-09,2026-10-03,Active,364,3640,False
JOB00027,REC0090,CMP036,BrightPath Academy Technologies Pvt Ltd,Senior Instructional Designer,Content,Education & EdTech,Full-time,Senior,On-site,Chennai,Tamil Nadu,India,6,9,1000000,1350000,Per Year,INR,10.0,13.5,Articulate 360|Storyboarding|eLearning|Adult Learning|Video Editing,B.Com,3,Learning & Development Budget|Performance Bonus|Stock Options (ESOPs),"BrightPath Academy Technologies Pvt Ltd is hiring a Senior Instructional Designer for its Chennai team (on-site). As a leading player in Education & EdTech, we are looking for a motivated professional; 6-9 years of relevant experience. Key responsibilities: (1) Design, build and maintain solutions related to Articulate 360 and Storyboarding. (2) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (3) Contribute to documentation, code/process reviews and knowledge sharing. (4) Apply eLearning best practices and continuously improve existing processes. Requirements: hands-on knowledge of Articulate 360, Storyboarding, eLearning, Adult Learning. Ability to work in a fast-paced environment.",2026-08-08,2026-10-06,Active,164,1476,False
JOB00028,REC0036,CMP014,PayNest Pvt Ltd,Junior Compliance Officer,Legal & Compliance,Fintech & Banking,Full-time,Junior,On-site,Mumbai,Maharashtra,India,1,3,600000,750000,Per Year,INR,6.0,7.5,RBI Regulations|AML|KYC|Audit|Risk Assessment,Any Graduate,15,Paid Time Off|Referral Bonus|Gym Membership|Meal Coupons,"PayNest Pvt Ltd is hiring a Junior Compliance Officer for its Mumbai team (on-site). As a leading player in Fintech & Banking, we are looking for a motivated professional; 1-3 years of relevant experience. Key responsibilities: (1) Design, build and maintain solutions related to RBI Regulations and AML. (2) Own deliverables end-to-end and communicate progress to stakeholders. (3) Contribute to documentation, code/process reviews and knowledge sharing. (4) Apply KYC best practices and continuously improve existing processes. Requirements: hands-on knowledge of RBI Regulations, AML, KYC, Audit. Strong communication skills.",2026-08-30,2026-11-08,Active,152,1064,False
JOB00029,REC0030,CMP012,Neurogrid Technologies Pvt Ltd,Senior Software Engineer,Engineering,Information Technology,Full-time,Senior,Hybrid,Hyderabad,Telangana,India,6,9,1700000,2600000,Per Year,INR,17.0,26.0,Java|Microservices|AWS|Kafka|System Design,B.E/B.Tech,5,Gym Membership|Referral Bonus|Relocation Assistance|Meal Coupons|Annual Retreat,"Neurogrid Technologies Pvt Ltd is hiring a Senior Software Engineer for its Hyderabad team (hybrid). As a leading player in Information Technology, we are looking for a motivated professional; 6-9 years of relevant experience. Key responsibilities: (1) Apply AWS best practices and continuously improve existing processes. (2) Design, build and maintain solutions related to Java and Microservices. (3) Contribute to documentation, code/process reviews and knowledge sharing. (4) Own deliverables end-to-end and communicate progress to stakeholders. Requirements: hands-on knowledge of Java, Microservices, AWS, Kafka. Strong communication skills.",2026-08-04,2026-10-23,Active,36,396,False
JOB00030,REC0059,CMP024,Urbankart Ltd,Senior Digital Marketing Manager,Marketing,E-commerce & Retail,Full-time,Senior,Hybrid,Hyderabad,Telangana,India,6,10,1200000,1750000,Per Year,INR,12.0,17.5,SEO|Google Ads|Meta Ads|Analytics|Content Strategy,B.E/B.Tech,1,Flexible Hours|Gym Membership|Stock Options (ESOPs)|Work From Home Allowance,"Urbankart Ltd is hiring a Senior Digital Marketing Manager for its Hyderabad team (hybrid). As a leading player in E-commerce & Retail, we are looking for a motivated professional; 6-10 years of relevant experience. Key responsibilities: (1) Own deliverables end-to-end and communicate progress to stakeholders. (2) Contribute to documentation, code/process reviews and knowledge sharing. (3) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (4) Apply Meta Ads best practices and continuously improve existing processes. Requirements: hands-on knowledge of SEO, Google Ads, Meta Ads, Analytics. Good analytical and problem-solving abilities.",2026-08-11,2026-09-30,Active,79,790,False
JOB00031,REC0039,CMP016,Lumina Bank Solutions Pvt Ltd,Junior Java Backend Engineer,Engineering,Fintech & Banking,Full-time,Junior,Hybrid,Gurugram,Haryana,India,1,5,850000,1150000,Per Year,INR,8.5,11.5,Java|Spring Boot|Microservices|Kafka|Payments,MCA,5,Work From Home Allowance|Flexible Hours|Gym Membership|Referral Bonus,"Lumina Bank Solutions Pvt Ltd is hiring a Junior Java Backend Engineer for its Gurugram team (hybrid). As a leading player in Fintech & Banking, we are looking for a motivated professional; 1-5 years of relevant experience. Key responsibilities: (1) Design, build and maintain solutions related to Java and Spring Boot. (2) Contribute to documentation, code/process reviews and knowledge sharing. (3) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (4) Apply Microservices best practices and continuously improve existing processes. Requirements: hands-on knowledge of Java, Spring Boot, Microservices, Kafka. Willingness to learn new technologies.",2026-08-06,2026-10-19,Active,283,2547,False
JOB00032,REC0088,CMP035,Skillspring India Pvt Ltd,Senior Frontend Developer,Engineering,Education & EdTech,Full-time,Senior,On-site,Hyderabad,Telangana,India,6,10,1750000,2150000,Per Year,INR,17.5,21.5,React|TypeScript|Redux|CSS3|Jest,MCA,15,Performance Bonus|Referral Bonus|Work From Home Allowance|Gym Membership|Annual Retreat|Learning & Development Budget,"Skillspring India Pvt Ltd is hiring a Senior Frontend Developer for its Hyderabad team (on-site). As a leading player in Education & EdTech, we are looking for a motivated professional; 6-10 years of relevant experience. Key responsibilities: (1) Apply Redux best practices and continuously improve existing processes. (2) Contribute to documentation, code/process reviews and knowledge sharing. (3) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (4) Design, build and maintain solutions related to React and TypeScript. Requirements: hands-on knowledge of React, TypeScript, Redux, CSS3. Willingness to learn new technologies.",2026-08-16,2026-10-12,Active,45,540,False
JOB00033,REC0006,CMP003,Cloudnine Labs Pvt Ltd,Manual Tester,Quality Assurance,Information Technology,Full-time,Mid-Level,On-site,Bengaluru,Karnataka,India,3,7,750000,1000000,Per Year,INR,7.5,10.0,Test Cases|JIRA|SQL|Regression Testing|Agile,Any Graduate,10,Learning & Development Budget|Paid Time Off|Flexible Hours,"Cloudnine Labs Pvt Ltd is hiring a Manual Tester for its Bengaluru team (on-site). As a leading player in Information Technology, we are looking for a motivated professional; 3-7 years of relevant experience. Key responsibilities: (1) Design, build and maintain solutions related to Test Cases and JIRA. (2) Apply SQL best practices and continuously improve existing processes. (3) Contribute to documentation, code/process reviews and knowledge sharing. (4) Own deliverables end-to-end and communicate progress to stakeholders. Requirements: hands-on knowledge of Test Cases, JIRA, SQL, Regression Testing. Good analytical and problem-solving abilities.",2026-08-24,2026-10-10,Active,229,2748,False
JOB00034,REC0086,CMP035,Skillspring India Pvt Ltd,Senior Instructional Designer,Content,Education & EdTech,Full-time,Senior,On-site,Hyderabad,Telangana,India,6,10,1050000,1650000,Per Year,INR,10.5,16.5,Articulate 360|Storyboarding|eLearning|Adult Learning|Video Editing,B.E/B.Tech,15,Relocation Assistance|Paid Time Off|Work From Home Allowance|Meal Coupons|Gym Membership|Flexible Hours,"Skillspring India Pvt Ltd is hiring a Senior Instructional Designer for its Hyderabad team (on-site). As a leading player in Education & EdTech, we are looking for a motivated professional; 6-10 years of relevant experience. Key responsibilities: (1) Contribute to documentation, code/process reviews and knowledge sharing. (2) Own deliverables end-to-end and communicate progress to stakeholders. (3) Design, build and maintain solutions related to Articulate 360 and Storyboarding. (4) Apply eLearning best practices and continuously improve existing processes. Requirements: hands-on knowledge of Articulate 360, Storyboarding, eLearning, Adult Learning. Strong communication skills.",2026-09-06,2026-11-23,Paused,61,732,False
JOB00035,REC0118,CMP048,StreamVista India Pvt Ltd,Junior Video Editor,Creative,Media & Telecom,Full-time,Junior,On-site,Bengaluru,Karnataka,India,1,3,500000,700000,Per Year,INR,5.0,7.0,Premiere Pro|After Effects|Storytelling|Color Grading|Audio Editing,MBA,2,Meal Coupons|Annual Retreat|Stock Options (ESOPs)|Work From Home Allowance|Learning & Development Budget,"StreamVista India Pvt Ltd is hiring a Junior Video Editor for its Bengaluru team (on-site). As a leading player in Media & Telecom, we are looking for a motivated professional; 1-3 years of relevant experience. Key responsibilities: (1) Design, build and maintain solutions related to Premiere Pro and After Effects. (2) Apply Storytelling best practices and continuously improve existing processes. (3) Own deliverables end-to-end and communicate progress to stakeholders. (4) Contribute to documentation, code/process reviews and knowledge sharing. Requirements: hands-on knowledge of Premiere Pro, After Effects, Storytelling, Color Grading. Team player with ownership mindset.",2026-08-23,2026-10-01,Active,71,426,False
JOB00036,REC0076,CMP031,Genomix Ltd,Senior Medical Sales Representative,Sales,Healthcare & Pharma,Contract,Senior,Remote,Remote (India),Pan-India,India,6,10,1250000,1700000,Per Year,INR,12.5,17.0,Pharma Sales|Doctor Detailing|Territory Planning|Communication|CRM,B.Sc,10,Work From Home Allowance|Learning & Development Budget|Flexible Hours|Gym Membership,"Genomix Ltd is hiring a Senior Medical Sales Representative for its Remote (India) team (remote). As a leading player in Healthcare & Pharma, we are looking for a motivated professional; 6-10 years of relevant experience. Key responsibilities: (1) Apply Territory Planning best practices and continuously improve existing processes. (2) Contribute to documentation, code/process reviews and knowledge sharing. (3) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (4) Own deliverables end-to-end and communicate progress to stakeholders. Requirements: hands-on knowledge of Pharma Sales, Doctor Detailing, Territory Planning, Communication. Good analytical and problem-solving abilities.",2026-08-25,2026-10-15,Active,59,531,False
JOB00037,REC0042,CMP017,Ledgerly Pvt Ltd,Lead Risk Analyst,Finance,Fintech & Banking,Full-time,Lead,Hybrid,Gurugram,Haryana,India,9,11,1600000,1950000,Per Year,INR,16.0,19.5,Credit Risk|SQL|Excel|Python|Basel Norms,MBA,3,Work From Home Allowance|Annual Retreat|Performance Bonus,"Ledgerly Pvt Ltd is hiring a Lead Risk Analyst for its Gurugram team (hybrid). As a leading player in Fintech & Banking, we are looking for a motivated professional; 9-11 years of relevant experience. Key responsibilities: (1) Contribute to documentation, code/process reviews and knowledge sharing. (2) Design, build and maintain solutions related to Credit Risk and SQL. (3) Apply Excel best practices and continuously improve existing processes. (4) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. Requirements: hands-on knowledge of Credit Risk, SQL, Excel, Python. Good analytical and problem-solving abilities.",2026-09-18,2026-12-07,Active,5,45,False
JOB00038,REC0099,CMP040,Precision Works Pvt Ltd,Quality Engineer,Quality Assurance,Manufacturing & Automotive,Full-time,Mid-Level,Remote,Remote (India),Pan-India,India,3,6,800000,1050000,Per Year,INR,8.0,10.5,ISO 9001|SPC|Root Cause Analysis|Audits|FMEA,B.Com,2,Learning & Development Budget|Relocation Assistance|Meal Coupons,"Precision Works Pvt Ltd is hiring a Quality Engineer for its Remote (India) team (remote). As a leading player in Manufacturing & Automotive, we are looking for a motivated professional; 3-6 years of relevant experience. Key responsibilities: (1) Apply Root Cause Analysis best practices and continuously improve existing processes. (2) Design, build and maintain solutions related to ISO 9001 and SPC. (3) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (4) Own deliverables end-to-end and communicate progress to stakeholders. Requirements: hands-on knowledge of ISO 9001, SPC, Root Cause Analysis, Audits. Ability to work in a fast-paced environment.",2026-08-31,2026-10-08,Active,58,638,False
JOB00039,REC0074,CMP030,CureWell India Pvt Ltd,Medical Coder,Healthcare Ops,Healthcare & Pharma,Full-time,Mid-Level,Hybrid,Pune,Maharashtra,India,3,6,600000,850000,Per Year,INR,6.0,8.5,ICD-10|CPT|Medical Terminology|Coding Audits|HIPAA,B.Sc,1,Performance Bonus|Referral Bonus|Health Insurance,"CureWell India Pvt Ltd is hiring a Medical Coder for its Pune team (hybrid). As a leading player in Healthcare & Pharma, we are looking for a motivated professional; 3-6 years of relevant experience. Key responsibilities: (1) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (2) Apply Medical Terminology best practices and continuously improve existing processes. (3) Contribute to documentation, code/process reviews and knowledge sharing. (4) Own deliverables end-to-end and communicate progress to stakeholders. Requirements: hands-on knowledge of ICD-10, CPT, Medical Terminology, Coding Audits. Strong communication skills.",2026-08-29,2026-10-03,Active,113,904,True
JOB00040,REC0064,CMP026,Freshbasket Co,Digital Marketing Manager Intern,Marketing,E-commerce & Retail,Internship,Fresher,Hybrid,Chennai,Tamil Nadu,India,0,0,15000,20000,Per Month,INR,,,SEO|Google Ads|Meta Ads|Analytics|Content Strategy,B.Com,1,Relocation Assistance|Flexible Hours|Work From Home Allowance,"Freshbasket Co is hiring a Digital Marketing Manager Intern for its Chennai team (hybrid). As a leading player in E-commerce & Retail, we are looking for a motivated professional; freshers are welcome to apply. Key responsibilities: (1) Design, build and maintain solutions related to SEO and Google Ads. (2) Own deliverables end-to-end and communicate progress to stakeholders. (3) Contribute to documentation, code/process reviews and knowledge sharing. (4) Apply Meta Ads best practices and continuously improve existing processes. Requirements: hands-on knowledge of SEO, Google Ads, Meta Ads, Analytics. Good analytical and problem-solving abilities.",2026-08-17,2026-09-29,Paused,256,1792,False
JOB00041,REC0050,CMP021,ShopSphere India Pvt Ltd,Junior Customer Support Executive,Support,E-commerce & Retail,Full-time,Junior,On-site,Chennai,Tamil Nadu,India,1,4,450000,650000,Per Year,INR,4.5,6.5,Communication|CRM|Problem Solving|Zendesk|Empathy,BBA,2,Gym Membership|Paid Time Off|Stock Options (ESOPs),"ShopSphere India Pvt Ltd is hiring a Junior Customer Support Executive for its Chennai team (on-site). As a leading player in E-commerce & Retail, we are looking for a motivated professional; 1-4 years of relevant experience. Key responsibilities: (1) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (2) Own deliverables end-to-end and communicate progress to stakeholders. (3) Apply Problem Solving best practices and continuously improve existing processes. (4) Design, build and maintain solutions related to Communication and CRM. Requirements: hands-on knowledge of Communication, CRM, Problem Solving, Zendesk. Ability to work in a fast-paced environment.",2026-08-27,2026-10-15,Active,150,1350,False
JOB00042,REC0089,CMP036,BrightPath Academy Technologies Pvt Ltd,Frontend Developer,Engineering,Education & EdTech,Full-time,Mid-Level,On-site,Chennai,Tamil Nadu,India,3,5,1050000,1500000,Per Year,INR,10.5,15.0,React|TypeScript|Redux|CSS3|Jest,M.Tech,1,Flexible Hours|Meal Coupons|Work From Home Allowance|Paid Time Off|Stock Options (ESOPs),"BrightPath Academy Technologies Pvt Ltd is hiring a Frontend Developer for its Chennai team (on-site). As a leading player in Education & EdTech, we are looking for a motivated professional; 3-5 years of relevant experience. Key responsibilities: (1) Contribute to documentation, code/process reviews and knowledge sharing. (2) Design, build and maintain solutions related to React and TypeScript. (3) Apply Redux best practices and continuously improve existing processes. (4) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. Requirements: hands-on knowledge of React, TypeScript, Redux, CSS3. Willingness to learn new technologies.",2026-08-31,2026-09-26,Active,142,1562,True
JOB00043,REC0056,CMP023,Bazaarly Technologies Pvt Ltd,Business Analyst,Business,E-commerce & Retail,Contract,Fresher,On-site,Hyderabad,Telangana,India,0,1,450000,650000,Per Year,INR,4.5,6.5,SQL|Excel|Requirement Gathering|Power BI|Stakeholder Management,B.Sc,3,Annual Retreat|Performance Bonus|Referral Bonus|Learning & Development Budget,"Bazaarly Technologies Pvt Ltd is hiring a Business Analyst for its Hyderabad team (on-site). As a leading player in E-commerce & Retail, we are looking for a motivated professional; freshers are welcome to apply. Key responsibilities: (1) Contribute to documentation, code/process reviews and knowledge sharing. (2) Design, build and maintain solutions related to SQL and Excel. (3) Apply Requirement Gathering best practices and continuously improve existing processes. (4) Own deliverables end-to-end and communicate progress to stakeholders. Requirements: hands-on knowledge of SQL, Excel, Requirement Gathering, Power BI. Good analytical and problem-solving abilities.",2026-08-27,2026-10-18,Active,51,561,False
